Test Name,Operator,UUT
Voltage,National Instruments,AA123
Channel 1,Channel 2,Channel 3,Channel 4,Channel 5
09/11/202213:30:36.103	_	0.920547	_	12_3.19_-0.81_-86.69_0.00_0.00_0.00_0.01_-0.33_0.00_-35.88_-51.56_11.00_0.69_-0.01_-0.02_0.73_1.42_0.00_1984_0.01_#

09/11/202213:30:36.113	_	0.930521	_	12_3.19_-0.81_-86.69_-0.00_0.00_-0.00_0.00_-0.33_0.17_-35.88_-51.56_11.00_0.69_-0.01_-0.02_0.73_3.07_2.71_1931_0.01_#

09/11/202213:30:36.126	_	0.943486	_	12_3.19_-0.81_-86.69_0.00_-0.01_-0.00_0.01_-0.33_0.06_-35.88_-51.56_11.00_0.69_-0.01_-0.02_0.73_4.06_5.68_1897_0.01_#

09/11/202213:30:36.138	_	0.955454	_	12_3.19_-0.81_-86.69_0.00_0.00_-0.00_-0.03_-0.47_-0.22_-35.88_-51.56_11.00_0.69_-0.01_-0.02_0.73_3.41_1.72_1904_0.01_#

09/11/202213:30:36.151	_	0.968419	_	11_3.19_-0.81_-86.69_-0.00_0.00_-0.00_0.00_-0.49_-0.09_-35.19_-51.25_9.75_0.69_-0.01_-0.02_0.73_3.28_0.00_1986_0.01_#

09/11/202213:30:36.162	_	0.979390	_	12_3.19_-0.81_-86.69_0.00_0.00_-0.00_-0.02_-0.34_-0.12_-35.19_-51.25_9.75_0.69_-0.01_-0.02_0.73_3.40_5.78_1955_0.01_#

09/11/202213:30:36.173	_	0.990361	_	12_3.19_-0.81_-86.69_0.00_0.00_0.00_-0.02_-0.44_-0.15_-35.19_-51.25_9.75_0.69_-0.01_-0.02_0.73_3.12_4.46_1823_0.01_#

09/11/202213:30:36.185	_	1.002329	_	12_3.19_-0.81_-86.69_-0.00_-0.00_0.00_0.00_-0.35_-0.07_-35.19_-51.25_9.75_0.69_-0.01_-0.02_0.73_2.41_0.03_1913_0.01_#

09/11/202213:30:36.198	_	1.015295	_	12_3.19_-0.81_-86.69_0.00_-0.00_-0.00_-0.01_-0.47_-0.17_-35.88_-52.00_10.56_0.69_-0.01_-0.02_0.73_2.68_2.27_1962_0.01_#

09/11/202213:30:36.209	_	1.026264	_	12_3.19_-0.81_-86.69_-0.00_0.00_-0.00_-0.01_-0.38_-0.02_-35.88_-52.00_10.56_0.69_-0.01_-0.02_0.73_3.70_6.57_1911_0.01_#

09/11/202213:30:36.221	_	1.038233	_	12_3.19_-0.81_-86.69_0.00_0.00_-0.00_-0.02_-0.46_-0.29_-35.88_-52.00_10.56_0.69_-0.01_-0.02_0.73_3.25_1.80_1952_0.01_#

09/11/202213:30:36.232	_	1.050201	_	12_3.19_-0.81_-86.69_-0.00_-0.00_0.00_-0.02_-0.46_-0.26_-35.88_-52.00_10.56_0.69_-0.01_-0.02_0.73_2.77_0.00_1754_0.01_#

09/11/202213:30:36.245	_	1.063166	_	12_3.19_-0.81_-86.69_0.00_0.00_0.00_-0.01_-0.34_-0.02_-35.88_-52.00_10.56_0.69_-0.01_-0.02_0.73_3.04_4.49_1938_0.01_#

09/11/202213:30:36.256	_	1.074137	_	12_3.19_-0.81_-86.69_-0.00_-0.00_0.00_0.00_-0.37_-0.07_-36.25_-51.56_11.38_0.69_-0.01_-0.02_0.73_2.26_4.71_1840_0.01_#

09/11/202213:30:36.268	_	1.086105	_	12_3.19_-0.81_-86.69_0.00_-0.00_-0.00_-0.02_-0.39_-0.20_-36.25_-51.56_11.38_0.69_-0.01_-0.02_0.73_1.60_0.00_1921_0.01_#

09/11/202213:30:36.280	_	1.098073	_	12_3.19_-0.81_-86.75_-0.00_0.00_-0.00_-0.01_-0.40_-0.01_-36.25_-51.56_11.38_0.69_-0.01_-0.02_0.73_2.90_1.96_1967_0.01_#

09/11/202213:30:36.293	_	1.111038	_	12_3.19_-0.81_-86.75_0.00_0.00_-0.00_-0.01_-0.40_-0.18_-36.25_-51.56_11.38_0.69_-0.01_-0.02_0.73_3.79_6.49_1900_0.01_#

09/11/202213:30:36.305	_	1.123009	_	12_3.19_-0.81_-86.75_0.00_-0.00_-0.00_0.00_-0.36_0.07_-35.56_-52.00_11.38_0.69_-0.01_-0.02_0.73_2.37_1.97_1900_0.01_#

09/11/202213:30:36.317	_	1.134977	_	12_3.19_-0.81_-86.75_0.00_0.00_0.00_-0.01_-0.46_-0.23_-35.56_-52.00_11.38_0.69_-0.01_-0.02_0.73_1.87_0.00_1933_0.01_#

09/11/202213:30:36.328	_	1.145947	_	12_3.19_-0.81_-86.75_-0.00_0.00_0.00_-0.02_-0.35_-0.05_-35.56_-52.00_11.38_0.69_-0.01_-0.02_0.73_2.35_4.41_1861_0.01_#

09/11/202213:30:36.341	_	1.158939	_	12_3.19_-0.81_-86.75_0.00_0.00_0.00_-0.01_-0.48_-0.09_-35.56_-52.00_11.38_0.69_-0.01_-0.02_0.73_2.44_5.12_1893_0.01_#

09/11/202213:30:36.352	_	1.169883	_	12_3.19_-0.81_-86.75_0.00_0.00_-0.00_0.00_-0.43_-0.16_-35.88_-52.00_11.75_0.69_-0.01_-0.02_0.73_1.73_0.12_1937_0.01_#

09/11/202213:30:36.365	_	1.182849	_	12_3.19_-0.81_-86.75_0.00_-0.00_0.00_-0.01_-0.35_0.04_-35.88_-52.00_11.75_0.69_-0.01_-0.02_0.73_2.27_1.18_1915_0.01_#

09/11/202213:30:36.376	_	1.193819	_	12_3.19_-0.81_-86.75_0.00_-0.00_0.00_-0.03_-0.28_-0.02_-35.88_-52.00_11.75_0.69_-0.01_-0.02_0.73_3.52_5.72_1882_0.01_#

09/11/202213:30:36.388	_	1.205787	_	12_3.19_-0.81_-86.75_0.00_0.00_0.00_0.00_-0.47_-0.18_-35.88_-52.00_11.75_0.69_-0.01_-0.02_0.73_3.24_2.55_1911_0.01_#

09/11/202213:30:36.401	_	1.218753	_	11_3.19_-0.81_-86.75_0.00_0.00_0.00_-0.02_-0.48_-0.21_-35.56_-52.00_10.56_0.69_-0.01_-0.02_0.73_2.41_0.00_2000_0.01_#

09/11/202213:30:36.412	_	1.229724	_	12_3.19_-0.81_-86.75_-0.00_0.00_0.00_0.01_-0.32_0.09_-35.56_-52.00_10.56_0.69_-0.01_-0.02_0.73_3.31_4.63_1911_0.01_#

09/11/202213:30:36.423	_	1.240695	_	12_3.19_-0.81_-86.75_0.00_-0.00_0.00_-0.02_-0.46_-0.28_-35.56_-52.00_10.56_0.69_-0.01_-0.02_0.73_3.61_5.23_1906_0.01_#

09/11/202213:30:36.436	_	1.253659	_	12_3.19_-0.81_-86.75_-0.00_0.00_0.00_-0.03_-0.31_-0.06_-35.56_-52.00_10.56_0.69_-0.01_-0.02_0.73_3.05_0.43_1890_0.01_#

09/11/202213:30:36.449	_	1.266625	_	12_3.19_-0.81_-86.75_0.00_-0.00_0.00_0.01_-0.47_-0.09_-35.88_-51.69_11.00_0.69_-0.01_-0.02_0.73_3.56_1.44_1953_0.01_#

09/11/202213:30:36.460	_	1.277595	_	12_3.19_-0.81_-86.75_-0.00_0.00_0.00_0.00_-0.37_-0.11_-35.88_-51.69_11.00_0.69_-0.01_-0.02_0.73_3.79_6.44_1952_0.01_#

09/11/202213:30:36.471	_	1.288565	_	12_3.19_-0.81_-86.75_0.00_0.00_0.00_-0.01_-0.43_-0.13_-35.88_-51.69_11.00_0.69_-0.01_-0.02_0.73_2.69_2.71_1862_0.01_#

09/11/202213:30:36.483	_	1.300533	_	12_3.19_-0.81_-86.75_-0.00_0.00_0.00_0.00_-0.44_-0.04_-35.88_-51.69_11.00_0.69_-0.01_-0.02_0.73_2.40_0.00_1878_0.01_#

09/11/202213:30:36.496	_	1.313499	_	12_3.19_-0.81_-86.75_0.00_0.00_0.00_-0.01_-0.36_-0.17_-35.88_-51.69_11.00_0.69_-0.01_-0.02_0.73_2.82_3.74_1935_0.01_#

09/11/202213:30:36.509	_	1.326464	_	12_3.19_-0.81_-86.75_0.00_-0.00_0.00_-0.04_-0.35_-0.17_-35.56_-51.56_11.38_0.69_-0.01_-0.02_0.73_3.04_5.93_1902_0.01_#

09/11/202213:30:36.519	_	1.336437	_	12_3.19_-0.81_-86.75_0.00_0.00_-0.00_0.01_-0.42_0.05_-35.56_-51.56_11.38_0.69_-0.01_-0.02_0.73_3.13_0.77_1894_0.01_#

09/11/202213:30:36.531	_	1.348405	_	12_3.19_-0.81_-86.75_0.00_-0.00_0.00_-0.04_-0.39_-0.36_-35.56_-51.56_11.38_0.69_-0.01_-0.02_0.73_2.74_0.76_2026_0.01_#

09/11/202213:30:36.544	_	1.361371	_	12_3.19_-0.81_-86.75_-0.00_0.00_0.00_0.01_-0.33_0.13_-35.56_-51.56_11.38_0.69_-0.01_-0.02_0.73_3.48_5.79_2004_0.01_#

09/11/202213:30:36.557	_	1.374337	_	12_3.19_-0.81_-86.75_0.00_-0.00_-0.00_-0.01_-0.32_-0.05_-36.69_-52.69_11.00_0.69_-0.01_-0.02_0.73_2.76_3.21_1863_0.01_#

